tarih,istasyon,yil,pm10_gunluk,gecerli_saat,gecerli_gun
2024-01-01,alanya,2024,11.282083333333333,24,True
2024-01-02,alanya,2024,8.184166666666668,24,True
2024-01-03,alanya,2024,9.79875,24,True
2024-01-04,alanya,2024,8.445833333333333,24,True
2024-01-05,alanya,2024,8.995833333333334,24,True
2024-01-06,alanya,2024,9.13625,24,True
2024-01-07,alanya,2024,11.792083333333332,24,True
2024-01-08,alanya,2024,15.110416666666666,24,True
2024-01-09,alanya,2024,19.746666666666666,24,True
2024-01-10,alanya,2024,7.21125,24,True
2024-01-11,alanya,2024,7.971666666666667,24,True
2024-01-12,alanya,2024,8.604166666666666,24,True
2024-01-13,alanya,2024,7.879166666666666,24,True
2024-01-14,alanya,2024,6.495416666666666,24,True
2024-01-15,alanya,2024,10.149583333333334,24,True
2024-01-16,alanya,2024,10.819583333333334,24,True
2024-01-17,alanya,2024,10.233333333333333,24,True
2024-01-18,alanya,2024,11.486666666666666,24,True
2024-01-19,alanya,2024,11.700416666666667,24,True
2024-01-20,alanya,2024,10.236666666666666,24,True
2024-01-21,alanya,2024,12.927916666666667,24,True
2024-01-22,alanya,2024,8.469583333333334,24,True
2024-01-23,alanya,2024,8.094166666666666,24,True
2024-01-24,alanya,2024,13.15625,24,True
2024-01-25,alanya,2024,12.652500000000002,24,True
2024-01-26,alanya,2024,10.893749999999999,24,True
2024-01-27,alanya,2024,5.66,24,True
2024-01-28,alanya,2024,6.920416666666667,24,True
2024-01-29,alanya,2024,5.759583333333333,24,True
2024-01-30,alanya,2024,8.985000000000001,24,True
2024-01-31,alanya,2024,10.237499999999999,24,True
2024-02-01,alanya,2024,12.079583333333334,24,True
2024-02-02,alanya,2024,10.514166666666666,24,True
2024-02-03,alanya,2024,9.587083333333334,24,True
2024-02-04,alanya,2024,8.48,24,True
2024-02-05,alanya,2024,7.4437500000000005,24,True
2024-02-06,alanya,2024,10.539583333333333,24,True
2024-02-07,alanya,2024,12.917083333333332,24,True
2024-02-08,alanya,2024,8.739166666666668,24,True
2024-02-09,alanya,2024,9.765,24,True
2024-02-10,alanya,2024,11.021666666666667,24,True
2024-02-11,alanya,2024,12.119166666666667,24,True
2024-02-12,alanya,2024,17.802083333333332,24,True
2024-02-13,alanya,2024,14.934583333333334,24,True
2024-02-14,alanya,2024,8.389583333333333,24,True
2024-02-15,alanya,2024,10.95375,24,True
2024-02-16,alanya,2024,9.533333333333333,24,True
2024-02-17,alanya,2024,10.69,24,True
2024-02-18,alanya,2024,8.918333333333333,24,True
2024-02-19,alanya,2024,9.019583333333333,24,True
2024-02-20,alanya,2024,7.554166666666667,24,True
2024-02-21,alanya,2024,8.912083333333333,24,True
2024-02-22,alanya,2024,11.539583333333333,24,True
2024-02-23,alanya,2024,12.42375,24,True
2024-02-24,alanya,2024,11.225,24,True
2024-02-25,alanya,2024,12.2025,24,True
2024-02-26,alanya,2024,13.78875,24,True
2024-02-27,alanya,2024,13.043750000000001,24,True
2024-02-28,alanya,2024,14.020416666666668,24,True
2024-02-29,alanya,2024,13.559166666666668,24,True
2024-03-01,alanya,2024,13.796666666666667,24,True
2024-03-02,alanya,2024,14.441249999999998,24,True
2024-03-03,alanya,2024,13.53625,24,True
2024-03-04,alanya,2024,12.7525,24,True
2024-03-05,alanya,2024,14.116666666666667,24,True
2024-03-06,alanya,2024,11.040416666666665,24,True
2024-03-07,alanya,2024,10.158333333333333,24,True
2024-03-08,alanya,2024,12.85,24,True
2024-03-09,alanya,2024,10.39,24,True
2024-03-10,alanya,2024,7.2316666666666665,24,True
2024-03-11,alanya,2024,10.427083333333334,24,True
2024-03-12,alanya,2024,10.580416666666666,24,True
2024-03-13,alanya,2024,13.697083333333333,24,True
2024-03-14,alanya,2024,13.324166666666668,24,True
2024-03-15,alanya,2024,8.049583333333333,24,True
2024-03-16,alanya,2024,9.09125,24,True
2024-03-17,alanya,2024,9.481666666666667,24,True
2024-03-18,alanya,2024,11.44625,24,True
2024-03-19,alanya,2024,11.376249999999999,24,True
2024-03-20,alanya,2024,16.8,24,True
2024-03-21,alanya,2024,9.918333333333333,24,True
2024-03-22,alanya,2024,9.1525,24,True
2024-03-23,alanya,2024,8.660416666666666,24,True
2024-03-24,alanya,2024,9.837916666666667,24,True
2024-03-25,alanya,2024,12.843333333333334,24,True
2024-03-26,alanya,2024,17.107916666666664,24,True
2024-03-27,alanya,2024,13.63125,24,True
2024-03-28,alanya,2024,16.410416666666666,24,True
2024-03-29,alanya,2024,19.652083333333334,24,True
2024-03-30,alanya,2024,18.395416666666666,24,True
2024-03-31,alanya,2024,18.706666666666667,24,True
2024-04-01,alanya,2024,20.98125,24,True
2024-04-02,alanya,2024,20.771666666666665,24,True
2024-04-03,alanya,2024,18.82875,24,True
2024-04-04,alanya,2024,22.13,24,True
2024-04-05,alanya,2024,20.08375,24,True
2024-04-06,alanya,2024,13.004583333333334,24,True
2024-04-07,alanya,2024,8.907916666666667,24,True
2024-04-08,alanya,2024,10.149166666666668,24,True
2024-04-09,alanya,2024,8.569583333333332,24,True
2024-04-10,alanya,2024,11.260833333333332,24,True
2024-04-11,alanya,2024,8.795,24,True
2024-04-12,alanya,2024,10.785833333333334,24,True
2024-04-13,alanya,2024,13.892916666666666,24,True
2024-04-14,alanya,2024,14.402083333333332,24,True
2024-04-15,alanya,2024,14.094583333333333,24,True
2024-04-16,alanya,2024,12.414166666666667,24,True
2024-04-17,alanya,2024,12.297083333333333,24,True
2024-04-18,alanya,2024,53.5975,24,True
2024-04-19,alanya,2024,18.808333333333334,24,True
2024-04-20,alanya,2024,15.024166666666666,24,True
2024-04-21,alanya,2024,10.489583333333334,24,True
2024-04-22,alanya,2024,10.850833333333334,24,True
2024-04-23,alanya,2024,14.7325,24,True
2024-04-24,alanya,2024,23.027083333333334,24,True
2024-04-25,alanya,2024,35.96958333333333,24,True
2024-04-26,alanya,2024,32.81583333333333,24,True
2024-04-27,alanya,2024,22.942083333333333,24,True
2024-04-28,alanya,2024,15.97,24,True
2024-04-29,alanya,2024,14.144166666666665,24,True
2024-04-30,alanya,2024,18.330833333333334,24,True
2024-05-01,alanya,2024,18.754583333333333,24,True
2024-05-02,alanya,2024,17.01125,24,True
2024-05-03,alanya,2024,14.754583333333334,24,True
2024-05-04,alanya,2024,13.408333333333333,24,True
2024-05-05,alanya,2024,10.529583333333333,24,True
2024-05-06,alanya,2024,7.939166666666666,24,True
2024-05-07,alanya,2024,7.96,24,True
2024-05-08,alanya,2024,9.233333333333333,24,True
2024-05-09,alanya,2024,10.272499999999999,24,True
2024-05-10,alanya,2024,13.216666666666667,24,True
2024-05-11,alanya,2024,17.330416666666668,24,True
2024-05-12,alanya,2024,10.70875,24,True
2024-05-13,alanya,2024,9.050416666666667,24,True
2024-05-14,alanya,2024,7.144583333333333,24,True
2024-05-15,alanya,2024,7.380833333333334,24,True
2024-05-16,alanya,2024,10.993333333333334,24,True
2024-05-17,alanya,2024,9.325000000000001,24,True
2024-05-18,alanya,2024,11.608333333333334,24,True
2024-05-19,alanya,2024,12.619166666666667,24,True
2024-05-20,alanya,2024,15.318333333333333,24,True
2024-05-21,alanya,2024,17.203333333333333,24,True
2024-05-22,alanya,2024,21.442916666666665,24,True
2024-05-23,alanya,2024,20.199166666666667,24,True
2024-05-24,alanya,2024,15.565,24,True
2024-05-25,alanya,2024,11.292499999999999,24,True
2024-05-26,alanya,2024,12.149583333333334,24,True
2024-05-27,alanya,2024,12.175833333333335,24,True
2024-05-28,alanya,2024,10.761249999999999,24,True
2024-05-29,alanya,2024,13.1875,24,True
2024-05-30,alanya,2024,12.388333333333334,24,True
2024-05-31,alanya,2024,11.047083333333333,24,True
2024-06-01,alanya,2024,10.578333333333333,24,True
2024-06-02,alanya,2024,15.158333333333333,24,True
2024-06-03,alanya,2024,,16,False
2024-06-04,alanya,2024,,9,False
2024-06-05,alanya,2024,16.645555555555557,18,True
2024-06-06,alanya,2024,,1,False
2024-06-07,alanya,2024,,14,False
2024-06-08,alanya,2024,,16,False
2024-06-09,alanya,2024,20.295555555555556,18,True
2024-06-10,alanya,2024,,17,False
2024-06-11,alanya,2024,,17,False
2024-06-12,alanya,2024,18.16541666666667,24,True
2024-06-13,alanya,2024,16.673750000000002,24,True
2024-06-14,alanya,2024,22.323333333333334,24,True
2024-06-15,alanya,2024,25.772499999999997,24,True
2024-06-16,alanya,2024,20.864166666666666,24,True
2024-06-17,alanya,2024,16.2025,24,True
2024-06-18,alanya,2024,17.15041666666667,24,True
2024-06-19,alanya,2024,14.444166666666668,24,True
2024-06-20,alanya,2024,12.299583333333333,24,True
2024-06-21,alanya,2024,12.917916666666668,24,True
2024-06-22,alanya,2024,12.279583333333333,24,True
2024-06-23,alanya,2024,12.399166666666666,24,True
2024-06-24,alanya,2024,13.489583333333334,24,True
2024-06-25,alanya,2024,12.558749999999998,24,True
2024-06-26,alanya,2024,17.10375,24,True
2024-06-27,alanya,2024,,15,False
2024-06-28,alanya,2024,14.55608695652174,23,True
2024-06-29,alanya,2024,16.157083333333333,24,True
2024-06-30,alanya,2024,14.560833333333333,24,True
2024-07-01,alanya,2024,11.534583333333332,24,True
2024-07-02,alanya,2024,11.417499999999999,24,True
2024-07-03,alanya,2024,11.5875,24,True
2024-07-04,alanya,2024,14.652083333333332,24,True
2024-07-05,alanya,2024,14.607083333333334,24,True
2024-07-06,alanya,2024,12.781666666666666,24,True
2024-07-07,alanya,2024,11.687916666666666,24,True
2024-07-08,alanya,2024,14.38875,24,True
2024-07-09,alanya,2024,,16,False
2024-07-10,alanya,2024,,8,False
2024-07-11,alanya,2024,25.415000000000003,24,True
2024-07-12,alanya,2024,25.0575,24,True
2024-07-13,alanya,2024,24.395416666666666,24,True
2024-07-14,alanya,2024,26.699583333333333,24,True
2024-07-15,alanya,2024,,3,False
2024-07-16,alanya,2024,,4,False
2024-07-17,alanya,2024,26.275833333333335,24,True
2024-07-18,alanya,2024,33.37833333333334,24,True
2024-07-19,alanya,2024,33.24583333333333,24,True
2024-07-20,alanya,2024,31.324583333333333,24,True
2024-07-21,alanya,2024,33.29333333333333,24,True
2024-07-22,alanya,2024,32.51625,24,True
2024-07-23,alanya,2024,36.37083333333333,24,True
2024-07-24,alanya,2024,36.31916666666667,24,True
2024-07-25,alanya,2024,36.232083333333335,24,True
2024-07-26,alanya,2024,31.243750000000002,24,True
2024-07-27,alanya,2024,,13,False
2024-07-28,alanya,2024,,0,False
2024-07-29,alanya,2024,,0,False
2024-07-30,alanya,2024,,0,False
2024-07-31,alanya,2024,26.091250000000002,24,True
2024-08-01,alanya,2024,26.761739130434783,23,True
2024-08-02,alanya,2024,28.705416666666665,24,True
2024-08-03,alanya,2024,34.29826086956522,23,True
2024-08-04,alanya,2024,32.233333333333334,24,True
2024-08-05,alanya,2024,29.065833333333334,24,True
2024-08-06,alanya,2024,23.0675,24,True
2024-08-07,alanya,2024,25.769166666666667,24,True
2024-08-08,alanya,2024,30.92833333333333,24,True
2024-08-09,alanya,2024,31.134583333333335,24,True
2024-08-10,alanya,2024,28.61708333333333,24,True
2024-08-11,alanya,2024,32.515,24,True
2024-08-12,alanya,2024,31.116249999999997,24,True
2024-08-13,alanya,2024,23.938333333333333,24,True
2024-08-14,alanya,2024,23.839166666666667,24,True
2024-08-15,alanya,2024,27.5325,24,True
2024-08-16,alanya,2024,26.85875,24,True
2024-08-17,alanya,2024,22.095416666666665,24,True
2024-08-18,alanya,2024,23.152916666666666,24,True
2024-08-19,alanya,2024,23.44458333333333,24,True
2024-08-20,alanya,2024,24.643333333333334,24,True
2024-08-21,alanya,2024,26.54041666666667,24,True
2024-08-22,alanya,2024,32.423478260869565,23,True
2024-08-23,alanya,2024,28.4275,24,True
2024-08-24,alanya,2024,23.834999999999997,24,True
2024-08-25,alanya,2024,32.350833333333334,24,True
2024-08-26,alanya,2024,31.037499999999998,24,True
2024-08-27,alanya,2024,26.583333333333332,24,True
2024-08-28,alanya,2024,29.375416666666666,24,True
2024-08-29,alanya,2024,30.237083333333334,24,True
2024-08-30,alanya,2024,29.49625,24,True
2024-08-31,alanya,2024,32.48416666666667,24,True
2024-09-01,alanya,2024,30.332083333333333,24,True
2024-09-02,alanya,2024,25.625,24,True
2024-09-03,alanya,2024,26.984583333333333,24,True
2024-09-04,alanya,2024,27.259583333333335,24,True
2024-09-05,alanya,2024,25.62125,24,True
2024-09-06,alanya,2024,22.527083333333334,24,True
2024-09-07,alanya,2024,18.46,24,True
2024-09-08,alanya,2024,17.77125,24,True
2024-09-09,alanya,2024,17.554166666666667,24,True
2024-09-10,alanya,2024,18.18916666666667,24,True
2024-09-11,alanya,2024,14.19,24,True
2024-09-12,alanya,2024,17.891739130434782,23,True
2024-09-13,alanya,2024,16.24086956521739,23,True
2024-09-14,alanya,2024,14.161666666666667,24,True
2024-09-15,alanya,2024,16.23478260869565,23,True
2024-09-16,alanya,2024,12.209583333333333,24,True
2024-09-17,alanya,2024,10.0925,24,True
2024-09-18,alanya,2024,11.397083333333333,24,True
2024-09-19,alanya,2024,15.890416666666667,24,True
2024-09-20,alanya,2024,17.217083333333335,24,True
2024-09-21,alanya,2024,17.254166666666666,24,True
2024-09-22,alanya,2024,8.493913043478262,23,True
2024-09-23,alanya,2024,10.745,24,True
2024-09-24,alanya,2024,13.45304347826087,23,True
2024-09-25,alanya,2024,15.130416666666667,24,True
2024-09-26,alanya,2024,16.374166666666667,24,True
2024-09-27,alanya,2024,20.974166666666665,24,True
2024-09-28,alanya,2024,20.990416666666665,24,True
2024-09-29,alanya,2024,20.75125,24,True
2024-09-30,alanya,2024,21.8725,24,True
2024-10-01,alanya,2024,12.560833333333333,24,True
2024-10-02,alanya,2024,10.644583333333333,24,True
2024-10-03,alanya,2024,15.460416666666667,24,True
2024-10-04,alanya,2024,14.144166666666665,24,True
2024-10-05,alanya,2024,17.238333333333333,24,True
2024-10-06,alanya,2024,18.18,24,True
2024-10-07,alanya,2024,23.06375,24,True
2024-10-08,alanya,2024,21.430000000000003,24,True
2024-10-09,alanya,2024,20.53875,24,True
2024-10-10,alanya,2024,36.51708333333333,24,True
2024-10-11,alanya,2024,13.497916666666667,24,True
2024-10-12,alanya,2024,15.514583333333334,24,True
2024-10-13,alanya,2024,18.989166666666666,24,True
2024-10-14,alanya,2024,21.865652173913045,23,True
2024-10-15,alanya,2024,21.993333333333336,24,True
2024-10-16,alanya,2024,26.523750000000003,24,True
2024-10-17,alanya,2024,23.976249999999997,24,True
2024-10-18,alanya,2024,17.993478260869566,23,True
2024-10-19,alanya,2024,13.331666666666665,24,True
2024-10-20,alanya,2024,12.093333333333334,24,True
2024-10-21,alanya,2024,11.83,24,True
2024-10-22,alanya,2024,20.221904761904764,21,True
2024-10-23,alanya,2024,15.7975,24,True
2024-10-24,alanya,2024,18.88416666666667,24,True
2024-10-25,alanya,2024,19.73875,24,True
2024-10-26,alanya,2024,21.293333333333333,24,True
2024-10-27,alanya,2024,23.683333333333334,24,True
2024-10-28,alanya,2024,24.53125,24,True
2024-10-29,alanya,2024,26.343333333333334,24,True
2024-10-30,alanya,2024,24.003333333333334,24,True
2024-10-31,alanya,2024,24.326521739130435,23,True
2024-11-01,alanya,2024,34.485,24,True
2024-11-02,alanya,2024,46.95541666666667,24,True
2024-11-03,alanya,2024,46.11333333333334,24,True
2024-11-04,alanya,2024,34.047916666666666,24,True
2024-11-05,alanya,2024,28.268333333333334,24,True
2024-11-06,alanya,2024,26.609166666666667,24,True
2024-11-07,alanya,2024,27.19541666666667,24,True
2024-11-08,alanya,2024,25.077083333333334,24,True
2024-11-09,alanya,2024,22.70125,24,True
2024-11-10,alanya,2024,32.080000000000005,24,True
2024-11-11,alanya,2024,19.464583333333334,24,True
2024-11-12,alanya,2024,17.399166666666666,24,True
2024-11-13,alanya,2024,20.818749999999998,24,True
2024-11-14,alanya,2024,23.7175,24,True
2024-11-15,alanya,2024,21.5925,24,True
2024-11-16,alanya,2024,19.960416666666667,24,True
2024-11-17,alanya,2024,12.054166666666667,24,True
2024-11-18,alanya,2024,10.587916666666667,24,True
2024-11-19,alanya,2024,17.995416666666667,24,True
2024-11-20,alanya,2024,21.597916666666666,24,True
2024-11-21,alanya,2024,17.50125,24,True
2024-11-22,alanya,2024,22.626666666666665,24,True
2024-11-23,alanya,2024,37.589166666666664,24,True
2024-11-24,alanya,2024,17.155833333333334,24,True
2024-11-25,alanya,2024,8.843333333333334,24,True
2024-11-26,alanya,2024,14.047916666666666,24,True
2024-11-27,alanya,2024,20.427083333333332,24,True
2024-11-28,alanya,2024,21.102083333333333,24,True
2024-11-29,alanya,2024,22.786666666666665,24,True
2024-11-30,alanya,2024,23.0725,24,True
2024-12-01,alanya,2024,21.98375,24,True
2024-12-02,alanya,2024,27.926666666666666,24,True
2024-12-03,alanya,2024,18.179166666666667,24,True
2024-12-04,alanya,2024,23.159583333333334,24,True
2024-12-05,alanya,2024,29.7095652173913,23,True
2024-12-06,alanya,2024,33.75833333333333,24,True
2024-12-07,alanya,2024,39.92913043478261,23,True
2024-12-08,alanya,2024,22.674166666666665,24,True
2024-12-09,alanya,2024,32.670833333333334,24,True
2024-12-10,alanya,2024,37.59916666666667,24,True
2024-12-11,alanya,2024,42.475,24,True
2024-12-12,alanya,2024,41.09291666666667,24,True
2024-12-13,alanya,2024,19.261666666666667,24,True
2024-12-14,alanya,2024,15.790833333333333,24,True
2024-12-15,alanya,2024,17.011666666666667,24,True
2024-12-16,alanya,2024,19.985416666666666,24,True
2024-12-17,alanya,2024,18.977500000000003,24,True
2024-12-18,alanya,2024,27.6075,24,True
2024-12-19,alanya,2024,29.156666666666666,24,True
2024-12-20,alanya,2024,28.753333333333334,24,True
2024-12-21,alanya,2024,26.81041666666667,24,True
2024-12-22,alanya,2024,22.868333333333336,24,True
2024-12-23,alanya,2024,17.68565217391304,23,True
2024-12-24,alanya,2024,17.985833333333336,24,True
2024-12-25,alanya,2024,19.585,22,True
2024-12-26,alanya,2024,19.690833333333334,24,True
2024-12-27,alanya,2024,20.612916666666667,24,True
2024-12-28,alanya,2024,23.102500000000003,24,True
2024-12-29,alanya,2024,12.912083333333333,24,True
2024-12-30,alanya,2024,24.19666666666667,24,True
2024-12-31,alanya,2024,19.125,24,True
2025-01-01,alanya,2025,20.9475,24,True
2025-01-02,alanya,2025,27.848260869565216,23,True
2025-01-03,alanya,2025,28.849999999999998,24,True
2025-01-04,alanya,2025,44.32375,24,True
2025-01-05,alanya,2025,31.49083333333333,24,True
2025-01-06,alanya,2025,31.44086956521739,23,True
2025-01-07,alanya,2025,36.711304347826086,23,True
2025-01-08,alanya,2025,40.27086956521739,23,True
2025-01-09,alanya,2025,37.759166666666665,24,True
2025-01-10,alanya,2025,37.17,24,True
2025-01-11,alanya,2025,36.12166666666666,24,True
2025-01-12,alanya,2025,32.66478260869565,23,True
2025-01-13,alanya,2025,28.868750000000002,24,True
2025-01-14,alanya,2025,36.2425,24,True
2025-01-15,alanya,2025,33.126666666666665,24,True
2025-01-16,alanya,2025,23.760833333333334,24,True
2025-01-17,alanya,2025,20.975416666666668,24,True
2025-01-18,alanya,2025,23.31,23,True
2025-01-19,alanya,2025,22.1575,24,True
2025-01-20,alanya,2025,24.905416666666667,24,True
2025-01-21,alanya,2025,21.055416666666666,24,True
2025-01-22,alanya,2025,21.818749999999998,24,True
2025-01-23,alanya,2025,18.499166666666667,24,True
2025-01-24,alanya,2025,22.61375,24,True
2025-01-25,alanya,2025,21.449565217391303,23,True
2025-01-26,alanya,2025,23.153478260869566,23,True
2025-01-27,alanya,2025,24.25583333333333,24,True
2025-01-28,alanya,2025,22.2075,24,True
2025-01-29,alanya,2025,22.253333333333334,24,True
2025-01-30,alanya,2025,23.962083333333336,24,True
2025-01-31,alanya,2025,27.13782608695652,23,True
2025-02-01,alanya,2025,29.377916666666668,24,True
2025-02-02,alanya,2025,25.21666666666667,24,True
2025-02-03,alanya,2025,27.743333333333336,24,True
2025-02-04,alanya,2025,25.877916666666668,24,True
2025-02-05,alanya,2025,10.043333333333333,24,True
2025-02-06,alanya,2025,9.44,23,True
2025-02-07,alanya,2025,9.219130434782608,23,True
2025-02-08,alanya,2025,13.200833333333334,24,True
2025-02-09,alanya,2025,13.260416666666666,24,True
2025-02-10,alanya,2025,16.3175,24,True
2025-02-11,alanya,2025,19.270833333333332,24,True
2025-02-12,alanya,2025,16.874583333333334,24,True
2025-02-13,alanya,2025,13.822083333333333,24,True
2025-02-14,alanya,2025,19.354166666666668,24,True
2025-02-15,alanya,2025,26.75583333333333,24,True
2025-02-16,alanya,2025,24.34958333333333,24,True
2025-02-17,alanya,2025,25.51608695652174,23,True
2025-02-18,alanya,2025,26.61791666666667,24,True
2025-02-19,alanya,2025,22.78125,24,True
2025-02-20,alanya,2025,15.593333333333334,24,True
2025-02-21,alanya,2025,9.4225,24,True
2025-02-22,alanya,2025,10.093478260869565,23,True
2025-02-23,alanya,2025,7.507391304347825,23,True
2025-02-24,alanya,2025,9.159583333333334,24,True
2025-02-25,alanya,2025,22.432083333333335,24,True
2025-02-26,alanya,2025,26.542083333333334,24,True
2025-02-27,alanya,2025,22.471666666666664,24,True
2025-02-28,alanya,2025,25.070833333333336,24,True
2025-03-01,alanya,2025,22.439166666666665,24,True
2025-03-02,alanya,2025,17.883333333333333,24,True
2025-03-03,alanya,2025,20.413333333333334,24,True
2025-03-04,alanya,2025,14.90625,24,True
2025-03-05,alanya,2025,44.052608695652175,23,True
2025-03-06,alanya,2025,43.637499999999996,24,True
2025-03-07,alanya,2025,26.047083333333333,24,True
2025-03-08,alanya,2025,23.232083333333335,24,True
2025-03-09,alanya,2025,24.204583333333332,24,True
2025-03-10,alanya,2025,25.597391304347827,23,True
2025-03-11,alanya,2025,27.474166666666665,24,True
2025-03-12,alanya,2025,28.87608695652174,23,True
2025-03-13,alanya,2025,29.722916666666666,24,True
2025-03-14,alanya,2025,36.327083333333334,24,True
2025-03-15,alanya,2025,36.45916666666667,24,True
2025-03-16,alanya,2025,33.73166666666667,24,True
2025-03-17,alanya,2025,38.22208333333334,24,True
2025-03-18,alanya,2025,31.724166666666665,24,True
2025-03-19,alanya,2025,18.686521739130434,23,True
2025-03-20,alanya,2025,9.98608695652174,23,True
2025-03-21,alanya,2025,12.752916666666666,24,True
2025-03-22,alanya,2025,12.123750000000001,24,True
2025-03-23,alanya,2025,15.825833333333334,24,True
2025-03-24,alanya,2025,20.954583333333336,24,True
2025-03-25,alanya,2025,28.702083333333334,24,True
2025-03-26,alanya,2025,37.941250000000004,24,True
2025-03-27,alanya,2025,43.14875,24,True
2025-03-28,alanya,2025,52.55291666666667,24,True
2025-03-29,alanya,2025,34.6975,24,True
2025-03-30,alanya,2025,16.732083333333332,24,True
2025-03-31,alanya,2025,31.735416666666666,24,True
2025-04-01,alanya,2025,42.63291666666667,24,True
2025-04-02,alanya,2025,32.28791666666667,24,True
2025-04-03,alanya,2025,13.885,24,True
2025-04-04,alanya,2025,16.305,24,True
2025-04-05,alanya,2025,16.376250000000002,24,True
2025-04-06,alanya,2025,12.629166666666668,24,True
2025-04-07,alanya,2025,15.1075,24,True
2025-04-08,alanya,2025,21.419583333333332,24,True
2025-04-09,alanya,2025,24.11916666666667,24,True
2025-04-10,alanya,2025,14.174999999999999,24,True
2025-04-11,alanya,2025,15.664583333333333,24,True
2025-04-12,alanya,2025,14.972500000000002,24,True
2025-04-13,alanya,2025,11.614166666666668,24,True
2025-04-14,alanya,2025,12.583333333333334,24,True
2025-04-15,alanya,2025,17.35809523809524,21,True
2025-04-16,alanya,2025,18.38375,24,True
2025-04-17,alanya,2025,22.34583333333333,24,True
2025-04-18,alanya,2025,27.617499999999996,24,True
2025-04-19,alanya,2025,22.402083333333334,24,True
2025-04-20,alanya,2025,17.46125,24,True
2025-04-21,alanya,2025,23.03,24,True
2025-04-22,alanya,2025,25.276666666666667,24,True
2025-04-23,alanya,2025,29.90125,24,True
2025-04-24,alanya,2025,36.515,24,True
2025-04-25,alanya,2025,,6,False
2025-04-26,alanya,2025,,9,False
2025-04-27,alanya,2025,21.67304347826087,23,True
2025-04-28,alanya,2025,24.63083333333333,24,True
2025-04-29,alanya,2025,19.765416666666667,24,True
2025-04-30,alanya,2025,18.56625,24,True
2025-05-01,alanya,2025,18.802083333333332,24,True
2025-05-02,alanya,2025,15.604999999999999,24,True
2025-05-03,alanya,2025,15.35125,24,True
2025-05-04,alanya,2025,15.477083333333333,24,True
2025-05-05,alanya,2025,15.457083333333335,24,True
2025-05-06,alanya,2025,22.900833333333335,24,True
2025-05-07,alanya,2025,25.949166666666667,24,True
2025-05-08,alanya,2025,27.30125,24,True
2025-05-09,alanya,2025,34.52458333333333,24,True
2025-05-10,alanya,2025,35.17666666666667,24,True
2025-05-11,alanya,2025,40.205416666666665,24,True
2025-05-12,alanya,2025,42.13666666666666,24,True
2025-05-13,alanya,2025,37.25541666666667,24,True
2025-05-14,alanya,2025,28.491249999999997,24,True
2025-05-15,alanya,2025,29.17125,24,True
2025-05-16,alanya,2025,31.75208333333333,24,True
2025-05-17,alanya,2025,30.116249999999997,24,True
2025-05-18,alanya,2025,37.555416666666666,24,True
2025-05-19,alanya,2025,36.57083333333333,24,True
2025-05-20,alanya,2025,23.8275,24,True
2025-05-21,alanya,2025,22.66333333333333,24,True
2025-05-22,alanya,2025,27.33791666666667,24,True
2025-05-23,alanya,2025,29.972916666666666,24,True
2025-05-24,alanya,2025,40.795833333333334,24,True
2025-05-25,alanya,2025,46.668749999999996,24,True
2025-05-26,alanya,2025,53.780833333333334,24,True
2025-05-27,alanya,2025,50.23208333333333,24,True
2025-05-28,alanya,2025,48.92458333333334,24,True
2025-05-29,alanya,2025,34.49619047619048,21,True
2025-05-30,alanya,2025,24.75375,24,True
2025-05-31,alanya,2025,19.350833333333334,24,True
2025-06-01,alanya,2025,12.347083333333332,24,True
2025-06-02,alanya,2025,14.08625,24,True
2025-06-03,alanya,2025,22.528333333333336,24,True
2025-06-04,alanya,2025,20.557916666666667,24,True
2025-06-05,alanya,2025,23.850416666666664,24,True
2025-06-06,alanya,2025,27.442083333333333,24,True
2025-06-07,alanya,2025,32.365,24,True
2025-06-08,alanya,2025,31.460416666666664,24,True
2025-06-09,alanya,2025,28.9425,24,True
2025-06-10,alanya,2025,27.897916666666664,24,True
2025-06-11,alanya,2025,27.731666666666666,24,True
2025-06-12,alanya,2025,30.747083333333332,24,True
2025-06-13,alanya,2025,31.710416666666664,24,True
2025-06-14,alanya,2025,36.86,24,True
2025-06-15,alanya,2025,34.840833333333336,24,True
2025-06-16,alanya,2025,25.851666666666663,24,True
2025-06-17,alanya,2025,19.46625,24,True
2025-06-18,alanya,2025,22.737916666666667,24,True
2025-06-19,alanya,2025,27.739583333333332,24,True
2025-06-20,alanya,2025,30.63,24,True
2025-06-21,alanya,2025,31.62375,24,True
2025-06-22,alanya,2025,29.974166666666665,24,True
2025-06-23,alanya,2025,23.34875,24,True
2025-06-24,alanya,2025,20.653333333333332,24,True
2025-06-25,alanya,2025,23.67375,24,True
2025-06-26,alanya,2025,25.247083333333332,24,True
2025-06-27,alanya,2025,28.881666666666664,24,True
2025-06-28,alanya,2025,25.264583333333334,24,True
2025-06-29,alanya,2025,23.60291666666667,24,True
2025-06-30,alanya,2025,18.256666666666668,24,True
2025-07-01,alanya,2025,17.874583333333334,24,True
2025-07-02,alanya,2025,16.170416666666664,24,True
2025-07-03,alanya,2025,19.294999999999998,24,True
2025-07-04,alanya,2025,17.197083333333335,24,True
2025-07-05,alanya,2025,15.198333333333332,24,True
2025-07-06,alanya,2025,19.239583333333332,24,True
2025-07-07,alanya,2025,20.937142857142856,21,True
2025-07-08,alanya,2025,,16,False
2025-07-09,alanya,2025,28.007499999999997,24,True
